Tweets,ID,Date,Likes,RTs,clean_text,sentiment
Stc الياف الابيض القديم.,1.09134e+18,2/1/2019 14:21,0.0,0.0,Stc الياف الابيض القديم,neutral
كسم STC الياف و الصور ماتتحمل!!,1.08484e+18,1/14/2019 16:08,0.0,0.0,كسم STC الياف و الصور ماتحمل,negative
السعوديه- الاحساء النت : stc الياف كان ثابت ع بنق 80 -90 الشهرين الاخيره صارت بين 120- 95,1.08367e+18,1/11/2019 10:20,0.0,0.0,السعوديه الاحساء النت stc الياف كان ثابت ع بنق 80 90 الشهرين الاخيره صارت بين 120 95,negative
@STCcare سلام عليكم عندي لوحة ضوئيات يشبك عليها stc الياف ؟,1.08289e+18,1/9/2019 6:21,0.0,0.0,سلام عليكم عندي لوحه ضوئيات يشبك عليها stc الياف,neutral
الله ياخذ stc الياف على فاضي زق عليهم,1.07956e+18,12/31/2018 2:06,0.0,0.0,اله ياخذ stc الياف علي فاضي زق عليهم,negative
بسيطة ادخل من المتصفح على 192.168.100.1 وروح على الشبكة اللاسلكية ومنها الى الإعدادات الأساسية لشبكة 5G و 2.4G. ثم قم بتفعيل وضع على خيار بث SSID .. أنا معطلها بسبب أني معتمد على رواتر لتوزيع وبث wifi بشكل اقوى وافضل من مودم stc الياف.. وموفق..,1.07146e+18,12/8/2018 17:54,6.0,0.0,بسيطه ادخل من المتصفح علي 192168101 وروح علي الشبكه الاسلكيه ومنها الي الاعدادات الاساسيه لشبكه 5G و 24G ثم قم بتفعيل وضع علي خيار بث SID انا معطلها بسب اني معتمد علي رواتر لتوزيع وبث wifi بشكل اقوي وافضل من مودم stc الياف وموفق,neutral
طيب كيف أغير الموجات من 2.4Ghz إلى 5Ghz في مودم stc ألياف بصريه حاولت أشبك من تطبيق HiLink ماشبك,1.07133e+18,12/8/2018 9:16,1.0,0.0,طيب كيف اغير الموجات من 24Ghz الي 5Ghz في مودم stc الياف بصريه حاولت اشبك من تطبيق HiLink ماشبك,neutral
"@CITC_withU السلام عليكم انا عندي مودم @stc الياف بصريه ، وتوقف علي من قبل يومين الى الان ، وكل ما اتصل على الشركه يرد علي رد آلي ويقول "" خلال الساعات القادمه "" ويقفل على طول بدون ما اكلم احد منهم والى الان ما اشتغل !!! ما ادري متى تجي الساعات القادمه ..ي",1.07059e+18,12/6/2018 8:22,0.0,0.0,السلام عليكم انا عندي مودم الياف بصريه وتوقف علي من قبل يومين الي الان وكل ما اتصل علي الشركه يرد علي رد الي ويقول خلال الساعات القادمه ويقفل علي طول بدون ما اكلم احد منهم والي الان ما اشتغل ما ادري متي تجي الساعات القادمه ي,negative
نتكم stc الياف,1.06998e+18,12/4/2018 15:29,0.0,0.0,نتكم stc الياف,neutral
الله ياخذ STC .. الياف من الزبالة,1.06649e+18,11/25/2018 0:19,0.0,0.0,اله ياخذ STC الياف من الزباله,negative
STC الياف وشابك كيبل، انواع المعاناة,1.06636e+18,11/24/2018 15:54,0.0,0.0,STC الياف وشابك كيبل انواع المعاناه,negative
Stc الياف ٢٠ ميغا,1.06595e+18,11/23/2018 12:55,0.0,0.0,Stc الياف ٢٠ ميغا,neutral
من جد انت stc الياف ؟,1.06456e+18,11/19/2018 16:32,0.0,0.0,من جد انت stc الياف,neutral
مساعد اذا انت stc الياف فيه حاجة اسمها مفتاح الابلود تدفع 50 ريال زيادة على اشتراكك ويكون الابلود عندك اذ الباقة 50 يصير 25 بدل ال1,1.06382e+18,11/17/2018 15:50,2.0,0.0,مساعد اذا انت stc الياف فيه حاجه اسمها مفتاح الابلود تدفع 50 ريال زياده علي اشتراك ويكون الابلود عندك اذ الباقه 50 يصير 25 بدل ال1,neutral
#stc ألياف التبن حقتكم وش وضعها ؟ مبسوطين إنكم أزبل مقدم خدمه في العالم ؟ حتى الدول الافريقيه فوق مستواكم ارجعوا للدايل آب وكثير عليكم,1.06319e+18,11/15/2018 22:20,0.0,0.0,stc الياف التبن حقتكم وش وضعها مبسوطين انكم ازبل مقدم خدمه في العالم حتي الدول الافريقيه فوق مستواكم ارجعوا لدايل اب وكثير عليكم,negative
STC الياف بصريه ب 250 نت مفتوح و طيااااااره,1.06224e+18,11/13/2018 6:53,0.0,0.0,STC الياف بصريه ب 250 نت مفتوح و طياره,neutral
#stc ألياف بصرية ! الله ياخذكم,1.05905e+18,11/4/2018 11:34,0.0,0.0,stc الياف بصريه اله ياخذكم,negative
Stc ألياف ٢٠٠ ميقا,1.05736e+18,10/30/2018 19:56,0.0,0.0,Stc الياف ٢٠ ميقا,neutral
تمام ياغالي بس الحين وشلون اعمل دمج وهل الدمج ينفع لاي جهاز راوتر انا معي راوتر stc الياف بصريه ياليت تفيدني يالغالي ؟,1.05628e+18,10/27/2018 20:09,0.0,0.0,تمام ياغالي بس الحين وشلون اعمل دمج وهل الدمج ينفع لاي جهاز راوتر انا معي راوتر stc الياف بصريه ياليت تفيدني يالغالي,neutral
لي اكثر من اسبوع والنت ضعيف. STC الياف بصريه. #بطي_الانترنت_يا_stc,1.05622e+18,10/27/2018 16:05,1.0,0.0,لي اكثر من اسبوع والنت ضعيف STC الياف بصريه بطيالانترنتياstc,negative
#بطي_الانترنت_يا_stc الياف بصريه وعش حياتك,1.05621e+18,10/27/2018 16:00,0.0,0.0,بطيالانترنتياstc الياف بصريه وعش حياتك,negative
#بطي_الانترنت_يا_stc الياف 5Gسرعه 50 ميغا تحميل 9.63؟؟؟ وتنزيل 46 على الاقل اقنعونا انه عالي السرعه ؟؟,1.05621e+18,10/27/2018 15:32,0.0,1.0,بطيالانترنتياstc الياف 5Gسرعه 50 ميغا تحميل 963 وتنزيل 46 علي الاقل اقنعونا انه عالي السرعه,negative
#بطي_الانترنت_يا_stc الياف بصرية,1.05621e+18,10/27/2018 15:31,0.0,0.0,بطيالانترنتياstc الياف بصريه,negative
الله يلعن stc الياف وخرابيط واخر شيء ٩٢ قيقا تقعد ٥ ساعات,1.05616e+18,10/27/2018 12:30,0.0,0.0,اله يلعن stc الياف وخرابيط واخر شيء ٩٢ قيقا تقعد ٥ ساعات,negative
عندكم النت بطيء اليوم ولا بس انا ؟ Stc ألياف,1.0556e+18,10/25/2018 23:25,0.0,0.0,عندكم النت بطيء اليوم ولا بس انا Stc الياف,negative
STC الياف وهو DSL,1.05322e+18,10/19/2018 9:32,0.0,0.0,STC الياف وهو DSL,neutral
@dawriplusksa #السعودية_البرازيل تطبيق فاشل رغم اني اتابع بانترنت STC الياف فايبر سرعة ٥٠ ميجا و على جودة 540p و يقطّع عييييييب عيييييييب,1.05081e+18,10/12/2018 18:23,0.0,0.0,السعوديهالبرازيل تطبيق فاشل رغم اني اتابع بانترنت STC الياف فايبر سرعه ٥٠ ميجا و علي جوده 540p و يقطّع عيب عيب,negative
اقسم بالله وانا كذالك معنو النت عندي مره 300ميجا stc الياف بصريه لكن عند دعم الشبكه داخل المملكه سيئه للغايه عشان كذا يفصل لكن عند الاجانب زي الحلاوه وقوي,1.05076e+18,10/12/2018 14:57,0.0,0.0,اقسم باله وانا كذالك معنو النت عندي مره 30ميجا stc الياف بصريه لكن عند دعم الشبكه داخل الملكه سيئه لغايه عشان كذا يفصل لكن عند الاجانب زي الحلاوه وقوي,negative
STC + ألياف =,1.05007e+18,10/10/2018 17:22,0.0,0.0,STC الياف,neutral
مشترك مع #stc ألياف بصرية وطبعاً مثل غيري من المشتركين أدفع مبلغ الاشتراك كاملاً لكني لا أستفيد من الخدمة استفادة كاملة النت ينقطع بشكل غير طبيعي وكثيراً ماتظهر لي هذه الرسالة بالواي فاي #مهرجان_STC_للاجهزه @STCcare,1.04677e+18,10/1/2018 14:33,0.0,0.0,مشترك مع stc الياف بصريه وطبعاً مثل غيري من المشتركين ادفع مبلغ الاشتراك كاملاً لكني لا استفيد من الخدمه استفاده كامله النت ينقطع بشكل غير طبيعي وكثيراً ماتظهر لي هذه الرساله بالواي فاي مهرجانSTCلاجهزه,negative
السلام عليكم ليت توفر لنا شركة stc ألياف بصرية في احياء طريف لان نحتاج نت اسرع من الموجود حاليا,1.0455e+18,9/28/2018 2:24,0.0,0.0,السلام عليكم ليت توفر لنا شركه stc الياف بصريه في احياء طريف لان نحتاج نت اسرع من الموجود حاليا,neutral
فيه احد قاعد يواجه مشكلة بالنت؟ نت البيت STC ألياف، بس مو راضي يفتح المواقع! متخيلين موقع أمازون ما يدخله,1.04494e+18,9/26/2018 13:09,0.0,0.0,فيه احد قاعد يواجه مشكله بالنت نت البيت STC الياف بس مو راضي يفتح المواقع متخيلين موقع امازون ما يدخله,negative
مـﻧـــ الخاصــ السلام عليكم ابي احد يساعدني شبكتنا stcالياف الفني جا وقال مافي اشاره وكل يوم نروح لهم السالفه صارلها ٦شهور وحنا نبي نركب الشبكه بس ماتصير الله يوفقكم اي احد يقدر يساعدني يقول كل مايجون الفني يرجعون,1.04092e+18,9/15/2018 11:16,1.0,0.0,مﻧ الخاص السلام عليكم ابي احد يساعدني شبكتنا stcالياف الفني جا وقال مافي اشاره وكل يوم نروح لهم السالفه صارلها ٦شهور وحنا نبي نركب الشبكه بس ماتصير اله يوفقكم اي احد يقدر يساعدني يقول كل مايجون الفني يرجعون,negative
مندوب STC ألياف بصرية و(DSL)وجوي TV #حراج #الرياض https://www.haraj.website/20321,1.03938e+18,9/11/2018 4:55,0.0,0.0,مندوب STC الياف بصريه وDSLوجوي TV حراج الرياض,neutral
انا مثلك وبعض الاحيان ابدا قيم 90 وبنص القيم يقلب فوق 140 ويبقى فوق ماينزل ( stc الياف ) .. اتوقع المشكله من العبه,1.03891e+18,9/9/2018 21:47,0.0,0.0,انا مثلك وبعض الاحيان ابدا قيم 90 وبنص القيم يقلب فوق 140 ويبقي فوق ماينزل stc الياف اتوقع المشكله من العبه,neutral
كنت في سعودية، جدة، stc ألياف، سيرفرات الشرق الأوسط زبالة، الحين في الأردن نت سريع سيرفرات الشرق الأوسط زبالة. ايضا,1.03782e+18,9/6/2018 21:45,0.0,0.0,كنت في سعوديه جده stc الياف سيرفرات الشرق الاوسط زباله الحين في الاردن نت سريع سيرفرات الشرق الاوسط زباله ايضا,negative
Stc الياف بصريه شهريا ٢٠٠ ريال السرعه ٢٥,1.03728e+18,9/5/2018 9:53,0.0,0.0,Stc الياف بصريه شهريا ٢٠ ريال السرعه ٢٥,neutral
احمدي ربك لي اربع سنين اطلب stc الياف,1.03653e+18,9/3/2018 8:04,0.0,0.0,احمدي ربك لي اربع سنين اطلب stc الياف,negative
في نقطه مهمه اذا كان سيرفرات شركه الانترنت الي مشترك فيها بعيده عن منطقتك تزيد من سؤ النت عندك ويرتفع البنق انا مشترك في stc الياف 200 ميغا اقوى نت في المملكه ولكن يوصل البنق عندي بين 130-170 لاني في تبوك واقرب سيرفر stc لي في جده يبعد عني 1000 كيلو,1.03616e+18,9/2/2018 8:10,0.0,0.0,في نقطه مهمه اذا كان سيرفرات شركه الانترنت الي مشترك فيها بعيده عن منطقتك تزيد من سؤ النت عندك ويرتفع البنق انا مشترك في stc الياف 20 ميغا اقوي نت في الملكه ولكن يوصل البنق عندي بين 130170 لاني في تبوك واقرب سيرفر stc لي في جده يبعد عني 10 كيلو,neutral
#كم_سرعه_الانترنت_عندكم السرعه صفر stc الياف بصريه 262.5 ريال شهريا,1.03511e+18,8/30/2018 10:02,0.0,0.0,كمسرعهالانترنتعندكم السرعه صفر stc الياف بصريه 2625 ريال شهريا,negative
بصراحه عندي جهاز قو بوكس وسعر الاشتراك بمبلغ 525ريال تافه ومشترك في STC ألياف سرعة 50م وموقفنا ضدكم وضد جشعكم لعانه فقط #كلمة_لدوري_بلس,1.035e+18,8/30/2018 2:55,0.0,0.0,بصراحه عندي جهاز قو بوكس وسعر الاشتراك بمبلغ 525ريال تافه ومشترك في STC الياف سرعه 50م وموقفنا ضدكم وضد جشعكم لعانه فقط كلمهلدوريبلس,negative
